Year,State,StateName,County,FIPS,Diabetes,HighBP,Obesity,NeedScore
2023,SD,South Dakota,Edmunds,46045,12.4,36.5,33.7,27.53333333333333
2023,SD,South Dakota,Fall River,46047,16.4,43.1,38.0,32.5
2023,SD,South Dakota,Faulk,46049,14.4,38.6,36.3,29.766666666666666
2023,SD,South Dakota,Gregory,46053,14.1,38.9,35.9,29.633333333333336
2023,SD,South Dakota,Haakon,46055,13.5,38.0,33.7,28.400000000000002
2023,SD,South Dakota,Hamlin,46057,10.1,30.3,34.6,25.0
2023,SD,South Dakota,Hand,46059,11.9,35.7,33.9,27.166666666666668
2023,SD,South Dakota,Hanson,46061,12.1,33.9,36.6,27.53333333333333
2023,SD,South Dakota,Hutchinson,46067,12.1,35.3,34.4,27.266666666666666
2023,SD,South Dakota,Jerauld,46073,13.8,39.2,35.6,29.533333333333335
2023,SD,South Dakota,Kingsbury,46077,12.1,35.5,35.6,27.733333333333334
2023,SD,South Dakota,Lyman,46085,15.8,38.7,40.1,31.533333333333335
2023,SD,South Dakota,McCook,46087,11.0,32.8,36.1,26.633333333333336
2023,SD,South Dakota,Mellette,46095,21.1,42.5,45.6,36.4
2023,SD,South Dakota,Miner,46097,13.3,37.7,35.7,28.900000000000002
2023,SD,South Dakota,Minnehaha,46099,10.6,31.7,37.4,26.566666666666666
2023,SD,South Dakota,Moody,46101,12.1,34.1,33.6,26.600000000000005
2023,SD,South Dakota,Oglala Lakota,46102,21.1,38.9,47.0,35.666666666666664
2023,SD,South Dakota,Potter,46107,13.1,37.9,34.8,28.599999999999998
2023,SD,South Dakota,Roberts,46109,16.3,39.6,43.0,32.96666666666667
2023,SD,South Dakota,Sanborn,46111,12.6,35.9,36.3,28.266666666666666
2023,SD,South Dakota,Spink,46115,12.9,37.3,36.0,28.73333333333333
2023,SD,South Dakota,Stanley,46117,11.1,33.6,35.2,26.633333333333336
2023,SD,South Dakota,Sully,46119,12.5,37.6,34.7,28.26666666666667
2023,SD,South Dakota,Tripp,46123,15.3,39.9,37.0,30.73333333333333
2023,SD,South Dakota,Walworth,46129,13.4,36.7,34.3,28.133333333333336
2023,SD,South Dakota,Yankton,46135,11.8,35.0,38.3,28.366666666666664
2023,SD,South Dakota,Ziebach,46137,18.7,39.4,47.2,35.1
2023,TN,Tennessee,Blount,47009,13.4,40.8,36.3,30.166666666666668
2023,TN,Tennessee,Clay,47027,17.8,47.4,39.9,35.03333333333333
2023,TN,Tennessee,Coffee,47031,13.9,41.6,39.5,31.666666666666668
2023,TN,Tennessee,DeKalb,47041,15.9,43.6,40.4,33.300000000000004
2023,TN,Tennessee,Fayette,47047,15.9,45.1,39.0,33.333333333333336
2023,TN,Tennessee,Franklin,47051,13.9,40.7,35.0,29.866666666666664
2023,TN,Tennessee,Greene,47059,15.4,42.3,40.6,32.766666666666666
2023,TN,Tennessee,Henry,47079,16.9,45.1,38.2,33.4
2023,TN,Tennessee,Houston,47083,14.7,42.4,39.5,32.199999999999996
2023,TN,Tennessee,Jackson,47087,17.0,44.8,39.4,33.73333333333333
2023,TN,Tennessee,Jefferson,47089,13.6,40.9,37.3,30.599999999999998
2023,TN,Tennessee,Lauderdale,47097,17.2,45.5,47.2,36.63333333333333
2023,TN,Tennessee,Lawrence,47099,14.9,42.0,41.5,32.800000000000004
2023,TN,Tennessee,Macon,47111,14.6,39.4,43.1,32.36666666666667
2023,TN,Tennessee,Madison,47113,16.2,43.7,43.8,34.56666666666667
2023,TN,Tennessee,Marion,47115,16.2,44.0,40.6,33.6
2023,TN,Tennessee,Marshall,47117,13.6,39.9,40.0,31.166666666666668
2023,TN,Tennessee,Monroe,47123,15.9,45.2,39.1,33.4
2023,TN,Tennessee,Montgomery,47125,10.8,33.9,38.4,27.7
2023,TN,Tennessee,Morgan,47129,14.8,42.4,43.4,33.53333333333333
2023,TN,Tennessee,Perry,47135,16.4,44.6,40.1,33.699999999999996
2023,TN,Tennessee,Shelby,47157,15.9,43.0,39.7,32.86666666666667
2023,TN,Tennessee,Washington,47179,12.8,36.9,35.5,28.399999999999995
2023,TN,Tennessee,Benton,47005,16.9,46.0,40.8,34.56666666666666
2023,TN,Tennessee,Bradley,47011,13.4,40.8,41.5,31.899999999999995
2023,TN,Tennessee,Carroll,47017,15.2,42.0,42.8,33.333333333333336
2023,TN,Tennessee,Johnson,47091,17.5,46.2,40.0,34.56666666666667
2023,TN,Tennessee,Lincoln,47103,14.8,42.1,40.5,32.46666666666667
2023,TN,Tennessee,Polk,47139,15.1,43.8,43.7,34.199999999999996
2023,TN,Tennessee,Scott,47151,16.6,44.1,43.4,34.699999999999996
2023,TN,Tennessee,Sevier,47155,14.4,40.8,38.4,31.2
2023,TN,Tennessee,Union,47173,14.6,41.2,40.3,32.03333333333333
2023,TN,Tennessee,Van Buren,47175,16.0,45.1,39.2,33.43333333333334
2023,TN,Tennessee,White,47185,15.6,43.3,39.7,32.86666666666667
2023,TN,Tennessee,Lake,47095,19.0,48.3,47.2,38.166666666666664
2023,TN,Tennessee,Hamilton,47065,12.7,38.3,34.5,28.5
2023,TN,Tennessee,Putnam,47141,12.4,37.0,37.5,28.96666666666667
2023,TN,Tennessee,Decatur,47039,17.8,46.5,43.0,35.766666666666666
2023,TN,Tennessee,Hancock,47067,20.3,49.5,43.0,37.6
2023,TN,Tennessee,Stewart,47161,14.0,41.4,38.1,31.166666666666668
2023,TN,Tennessee,Warren,47177,15.5,42.1,42.3,33.300000000000004
2023,TN,Tennessee,Wayne,47181,15.4,42.7,40.5,32.86666666666667
2023,TN,Tennessee,Grundy,47061,16.5,44.5,40.6,33.86666666666667
2023,TN,Tennessee,Hardin,47071,17.1,45.7,38.1,33.63333333333333
2023,TN,Tennessee,Lewis,47101,14.9,42.0,39.2,32.03333333333333
2023,TN,Tennessee,Cumberland,47035,17.3,49.0,39.5,35.266666666666666
2023,TN,Tennessee,Henderson,47077,15.4,43.0,38.8,32.4
2023,TN,Tennessee,Knox,47093,12.0,36.5,33.5,27.333333333333332
2023,TN,Tennessee,Williamson,47187,10.0,35.0,29.4,24.8
2023,TN,Tennessee,Gibson,47053,14.7,41.5,39.6,31.933333333333334
2023,TN,Tennessee,Sullivan,47163,15.2,42.0,37.8,31.666666666666668
2023,TN,Tennessee,Tipton,47167,14.2,42.1,44.1,33.46666666666667
2023,TN,Tennessee,Anderson,47001,14.1,41.8,42.0,32.63333333333333
2023,TN,Tennessee,Smith,47159,13.5,39.1,39.1,30.566666666666666
2023,TN,Tennessee,Sumner,47165,12.2,37.0,40.6,29.933333333333334
2023,TN,Tennessee,Wilson,47189,11.3,35.7,31.2,26.066666666666666
2023,TN,Tennessee,Claiborne,47025,15.0,42.6,42.3,33.300000000000004
2023,TN,Tennessee,Carter,47019,15.9,44.7,37.9,32.833333333333336
2023,TN,Tennessee,Humphreys,47085,15.0,42.4,41.2,32.86666666666667
2023,TN,Tennessee,Davidson,47037,11.2,33.3,32.3,25.599999999999998
2023,TN,Tennessee,Haywood,47075,20.7,51.2,46.6,39.5
2023,TN,Tennessee,Moore,47127,14.7,42.7,38.8,32.06666666666667
2023,TN,Tennessee,Rutherford,47149,10.9,34.0,37.9,27.599999999999998
2023,TN,Tennessee,Meigs,47121,15.9,44.9,40.8,33.86666666666667
2023,TN,Tennessee,Chester,47023,13.9,39.8,39.0,30.899999999999995
2023,TN,Tennessee,Campbell,47013,15.7,43.5,42.6,33.93333333333333
2023,TN,Tennessee,Bedford,47003,13.5,39.4,44.4,32.43333333333333
2023,TN,Tennessee,Bledsoe,47007,17.3,45.7,41.9,34.96666666666667
2023,TN,Tennessee,Cannon,47015,14.5,41.5,43.1,33.03333333333333
2023,TN,Tennessee,Cheatham,47021,12.4,38.1,39.6,30.03333333333333
2023,TN,Tennessee,Cocke,47029,17.2,45.5,40.3,34.333333333333336
2023,TN,Tennessee,Crockett,47033,15.5,42.7,42.1,33.43333333333334
2023,TN,Tennessee,Dickson,47043,12.7,37.6,37.6,29.3
2023,TN,Tennessee,Dyer,47045,14.9,42.6,39.4,32.300000000000004
2023,TN,Tennessee,Fentress,47049,17.1,45.6,44.9,35.86666666666667
2023,TN,Tennessee,Giles,47055,15.4,43.1,39.8,32.766666666666666
2023,TN,Tennessee,Grainger,47057,15.7,43.3,41.2,33.4
2023,TN,Tennessee,Hamblen,47063,15.2,41.4,40.5,32.36666666666667
2023,TN,Tennessee,Hardeman,47069,17.2,45.9,43.7,35.6
2023,TN,Tennessee,Hawkins,47073,16.0,43.9,41.1,33.666666666666664
2023,TN,Tennessee,Hickman,47081,14.1,41.4,38.4,31.3
2023,TN,Tennessee,Loudon,47105,15.1,44.8,36.4,32.1
2023,TN,Tennessee,Maury,47119,12.6,39.0,35.2,28.933333333333337
2023,TN,Tennessee,McMinn,47107,15.4,43.3,46.8,35.166666666666664
2023,TN,Tennessee,McNairy,47109,16.2,44.3,39.4,33.3
2023,TN,Tennessee,Obion,47131,16.2,43.7,40.2,33.36666666666667
2023,TN,Tennessee,Overton,47133,15.7,43.5,40.9,33.36666666666667
2023,TN,Tennessee,Pickett,47137,19.1,49.0,41.8,36.63333333333333
2023,TN,Tennessee,Rhea,47143,15.7,43.2,42.5,33.800000000000004
2023,TN,Tennessee,Roane,47145,14.7,43.3,37.0,31.666666666666668
2023,TN,Tennessee,Robertson,47147,12.7,38.2,37.0,29.3
2023,TN,Tennessee,Sequatchie,47153,16.7,44.7,39.4,33.6
2023,TN,Tennessee,Trousdale,47169,11.7,35.9,39.1,28.899999999999995
2023,TN,Tennessee,Unicoi,47171,16.5,45.2,39.3,33.666666666666664
2023,TN,Tennessee,Weakley,47183,13.9,38.3,39.1,30.433333333333334
2023,TX,Texas,Calhoun,48057,14.7,36.8,34.8,28.766666666666666
2023,TX,Texas,Chambers,48071,10.8,32.1,35.0,25.96666666666667
2023,TX,Texas,Cherokee,48073,14.7,38.7,35.7,29.700000000000003
2023,TX,Texas,Clay,48077,13.2,39.3,34.9,29.13333333333333
2023,TX,Texas,Dallas,48113,12.5,33.1,35.7,27.100000000000005
2023,TX,Texas,Fayette,48149,13.8,39.3,33.9,29.0
2023,TX,Texas,Franklin,48159,13.0,38.4,35.3,28.899999999999995
2023,TX,Texas,Hale,48189,15.6,36.3,38.9,30.266666666666666
2023,TX,Texas,Houston,48225,16.8,43.4,38.2,32.800000000000004
2023,TX,Texas,Jackson,48239,14.7,38.6,37.7,30.333333333333332
2023,TX,Texas,Jefferson,48245,15.6,39.8,41.3,32.23333333333333
2023,TX,Texas,Lamar,48277,14.3,39.9,38.5,30.899999999999995
2023,TX,Texas,Lee,48287,15.4,40.6,39.8,31.933333333333334
2023,TX,Texas,Limestone,48293,16.1,41.9,39.7,32.56666666666667
2023,TX,Texas,Madison,48313,13.1,36.1,37.1,28.76666666666667
2023,TX,Texas,Marion,48315,18.1,46.8,39.1,34.666666666666664
2023,TX,Texas,Montgomery,48339,11.4,31.9,31.8,25.03333333333333
2023,TX,Texas,Shelby,48419,16.4,42.0,41.1,33.166666666666664
2023,TX,Texas,Walker,48471,13.3,36.2,39.3,29.599999999999998
2023,TX,Texas,Washington,48477,13.2,38.5,35.7,29.133333333333336
2023,TX,Texas,Howard,48227,13.7,34.8,38.4,28.966666666666665
2023,TX,Texas,Johnson,48251,11.9,33.8,33.4,26.366666666666664
2023,TX,Texas,Newton,48351,18.6,46.2,42.8,35.86666666666667
2023,TX,Texas,Polk,48373,15.4,40.7,39.2,31.76666666666667
2023,TX,Texas,Orange,48361,12.4,36.6,38.4,29.133333333333336
2023,TX,Texas,Trinity,48455,16.4,43.9,37.7,32.666666666666664
2023,TX,Texas,Delta,48119,13.7,39.1,37.1,29.96666666666667
2023,TX,Texas,El Paso,48141,15.4,33.1,34.0,27.5
2023,TX,Texas,Kent,48263,12.9,38.9,32.5,28.099999999999998
2023,TX,Texas,Duval,48131,18.8,38.4,41.2,32.800000000000004
2023,TX,Texas,Hamilton,48193,14.6,41.3,36.1,30.666666666666668
2023,TX,Texas,Leon,48289,15.3,41.6,36.2,31.03333333333333
2023,TX,Texas,Liberty,48291,13.9,35.4,40.1,29.8
2023,TX,Texas,Martin,48317,12.1,32.3,36.0,26.8
2023,TX,Texas,Taylor,48441,11.2,32.7,34.3,26.066666666666666
2023,TX,Texas,Brooks,48047,19.8,38.3,42.6,33.56666666666667
2023,TX,Texas,Dawson,48115,15.3,36.0,39.4,30.233333333333334
2023,TX,Texas,Fannin,48147,13.2,37.5,39.2,29.96666666666667
2023,TX,Texas,Floyd,48153,17.0,38.9,39.1,31.666666666666668
2023,TX,Texas,Hall,48191,17.5,42.7,39.1,33.1
2023,TX,Texas,Harris,48201,13.2,32.8,37.3,27.766666666666666
2023,TX,Texas,Jasper,48241,16.3,43.2,41.1,33.53333333333334
2023,TX,Texas,Jeff Davis,48243,21.2,50.1,37.9,36.4
2023,TX,Texas,Jones,48253,13.0,36.2,38.7,29.3
2023,TX,Texas,Mitchell,48335,13.3,35.4,38.4,29.03333333333333
2023,TX,Texas,Stephens,48429,13.8,37.7,36.3,29.266666666666666
2023,TX,Texas,Terrell,48443,15.0,39.6,33.8,29.46666666666667
2023,TX,Texas,Wheeler,48483,14.7,39.8,37.2,30.566666666666666
2023,TX,Texas,Cass,48067,15.7,42.8,39.3,32.6
2023,TX,Texas,Hardin,48199,12.4,36.7,34.0,27.7
2023,TX,Texas,Harrison,48203,13.8,38.6,38.8,30.399999999999995
2023,TX,Texas,Mills,48333,14.1,40.4,33.0,29.166666666666668
2023,TX,Texas,Brown,48049,14.0,38.1,34.9,29.0
2023,TX,Texas,Edwards,48137,19.3,44.6,38.2,34.03333333333333
2023,TX,Texas,Henderson,48213,14.5,40.6,35.4,30.166666666666668
2023,TX,Texas,Kendall,48259,11.1,34.9,34.3,26.766666666666666
2023,TX,Texas,Knox,48275,15.6,40.3,37.8,31.23333333333333
2023,TX,Texas,Mason,48319,14.4,41.2,33.5,29.7
2023,TX,Texas,Menard,48327,17.6,44.2,36.5,32.76666666666667
2023,TX,Texas,Williamson,48491,9.8,29.2,32.6,23.86666666666667
2023,TX,Texas,Anderson,48001,13.9,38.6,39.9,30.8
2023,TX,Texas,Comanche,48093,14.8,40.1,36.7,30.53333333333333
2023,TX,Texas,Ellis,48139,11.6,34.2,37.2,27.666666666666668
2023,TX,Texas,Gray,48179,13.9,37.6,38.5,30.0
2023,TX,Texas,Haskell,48207,14.9,39.3,36.6,30.266666666666666
2023,TX,Texas,Morris,48343,15.9,42.7,39.0,32.53333333333333
2023,TX,Texas,Sherman,48421,12.9,34.2,35.4,27.5
2023,TX,Texas,Smith,48423,13.2,36.4,37.5,29.03333333333333
2023,TX,Texas,Wichita,48485,12.1,34.8,35.3,27.399999999999995
2023,TX,Texas,Wilson,48493,13.1,34.2,35.3,27.53333333333333
2023,TX,Texas,Caldwell,48055,14.6,34.9,42.2,30.566666666666666
2023,TX,Texas,Cameron,48061,18.3,34.0,40.3,30.866666666666664
2023,TX,Texas,Red River,48387,16.9,44.8,38.5,33.4
2023,TX,Texas,Sabine,48403,16.6,45.9,35.5,32.666666666666664
2023,TX,Texas,Midland,48329,10.8,30.5,35.9,25.733333333333334
2023,TX,Texas,Panola,48365,13.8,39.3,37.4,30.166666666666668
2023,TX,Texas,Hill,48217,14.2,38.8,36.9,29.966666666666665
2023,TX,Texas,Moore,48341,14.9,34.5,39.0,29.46666666666667
2023,TX,Texas,Ward,48475,14.4,34.8,37.6,28.933333333333334
2023,TX,Texas,Guadalupe,48187,12.8,33.8,34.7,27.099999999999998
2023,TX,Texas,Hidalgo,48215,17.4,33.4,44.2,31.666666666666668
2023,TX,Texas,Medina,48325,14.4,37.1,39.5,30.333333333333332
2023,TX,Texas,Wood,48499,14.6,41.2,34.3,30.03333333333333
2023,TX,Texas,Hutchinson,48233,12.9,36.0,35.1,28.0
2023,TX,Texas,Potter,48375,15.3,37.6,41.8,31.566666666666663
2023,TX,Texas,Roberts,48393,11.6,36.3,33.7,27.2
2023,TX,Texas,Crockett,48105,16.5,37.7,37.7,30.633333333333336
2023,TX,Texas,Hardeman,48197,15.2,40.5,37.6,31.099999999999998
2023,TX,Texas,Robertson,48395,15.4,40.8,37.9,31.366666666666664
2023,TX,Texas,Andrews,48003,12.7,31.9,36.7,27.100000000000005
2023,TX,Texas,Angelina,48005,14.9,41.3,40.8,32.333333333333336
2023,TX,Texas,Aransas,48007,15.9,43.5,36.0,31.8
2023,TX,Texas,Archer,48009,12.7,38.1,34.9,28.566666666666663
2023,TX,Texas,Armstrong,48011,12.6,38.0,33.3,27.96666666666667
2023,TX,Texas,Atascosa,48013,15.4,36.8,42.2,31.46666666666667
2023,TX,Texas,Austin,48015,14.7,39.5,37.3,30.5
2023,TX,Texas,Bailey,48017,15.5,35.6,38.8,29.96666666666667
2023,TX,Texas,Bandera,48019,15.7,42.6,35.5,31.26666666666667
2023,TX,Texas,Bastrop,48021,13.4,35.7,40.2,29.76666666666667
2023,TX,Texas,Baylor,48023,14.9,41.3,36.1,30.766666666666666
2023,TX,Texas,Bee,48025,13.9,34.2,39.2,29.100000000000005
2023,TX,Texas,Bell,48027,12.6,33.2,43.2,29.666666666666668
2023,TX,Texas,Bexar,48029,13.9,33.5,34.1,27.166666666666668
2023,TX,Texas,Blanco,48031,13.1,38.7,34.5,28.76666666666667
2023,TX,Texas,Borden,48033,13.2,39.6,33.2,28.666666666666668
2023,TX,Texas,Bosque,48035,14.3,40.0,35.9,30.066666666666666
2023,TX,Texas,Bowie,48037,13.8,38.9,36.7,29.8
2023,TX,Texas,Brazoria,48039,12.0,34.6,36.3,27.633333333333336
2023,TX,Texas,Brazos,48041,9.7,27.8,29.4,22.299999999999997
2023,TX,Texas,Brewster,48043,12.8,35.0,32.8,26.866666666666664
2023,TX,Texas,Briscoe,48045,17.5,43.4,39.5,33.46666666666667
2023,TX,Texas,Burleson,48051,14.0,39.3,35.9,29.73333333333333
2023,TX,Texas,Burnet,48053,13.5,38.3,35.3,29.03333333333333
2023,TX,Texas,Callahan,48059,13.2,38.5,36.2,29.3
2023,TX,Texas,Camp,48063,16.1,40.9,40.0,32.333333333333336
2023,TX,Texas,Carson,48065,11.7,36.0,34.0,27.233333333333334
2023,TX,Texas,Castro,48069,15.5,36.2,38.2,29.96666666666667
2023,TX,Texas,Childress,48075,12.0,34.0,36.1,27.366666666666664
2023,TX,Texas,Cochran,48079,18.6,39.8,42.6,33.666666666666664
2023,TX,Texas,Coke,48081,15.9,42.3,36.3,31.5
2023,TX,Texas,Coleman,48083,15.4,41.9,37.2,31.5
2023,TX,Texas,Collin,48085,9.5,30.4,32.3,24.066666666666663
2023,TX,Texas,Collingsworth,48087,15.5,39.9,39.3,31.566666666666663
2023,TX,Texas,Colorado,48089,14.9,40.0,36.2,30.366666666666664
2023,TX,Texas,Comal,48091,11.2,34.3,35.0,26.833333333333332
2023,TX,Texas,Concho,48095,14.2,38.5,37.1,29.933333333333334
2023,TX,Texas,Cooke,48097,13.0,37.4,36.1,28.833333333333332
2023,TX,Texas,Coryell,48099,10.3,30.4,37.3,26.0
2023,TX,Texas,Cottle,48101,18.8,45.1,40.6,34.833333333333336
2023,TX,Texas,Crane,48103,15.0,34.3,39.7,29.666666666666668
2023,TX,Texas,Crosby,48107,17.1,39.5,40.5,32.36666666666667
2023,TX,Texas,Culberson,48109,19.3,40.2,40.3,33.266666666666666
2023,TX,Texas,Dallam,48111,14.7,35.1,39.6,29.8
2023,TX,Texas,DeWitt,48123,16.0,40.2,37.6,31.26666666666667
2023,TX,Texas,Deaf Smith,48117,16.4,35.5,40.7,30.866666666666664
2023,TX,Texas,Denton,48121,9.9,29.5,33.7,24.366666666666664
2023,TX,Texas,Dickens,48125,16.7,43.0,37.5,32.4
2023,TX,Texas,Dimmit,48127,23.4,42.3,46.8,37.49999999999999
2023,TX,Texas,Donley,48129,14.0,39.4,34.2,29.2
2023,TX,Texas,Eastland,48133,14.1,38.7,35.5,29.433333333333337
2023,TX,Texas,Ector,48135,12.8,30.5,40.0,27.766666666666666
2023,TX,Texas,Erath,48143,10.8,30.9,33.4,25.03333333333333
2023,TX,Texas,Falls,48145,16.1,40.9,40.0,32.333333333333336
2023,TX,Texas,Fisher,48151,14.5,40.0,36.1,30.2
2023,TX,Texas,Foard,48155,18.2,45.4,40.1,34.56666666666666
2023,TX,Texas,Fort Bend,48157,12.0,31.8,30.1,24.633333333333336
2023,TX,Texas,Freestone,48161,14.7,41.0,38.2,31.3
2023,TX,Texas,Frio,48163,15.3,33.1,40.5,29.633333333333336
2023,TX,Texas,Gaines,48165,11.8,30.8,36.1,26.233333333333334
2023,TX,Texas,Galveston,48167,12.3,35.7,34.0,27.333333333333332
2023,TX,Texas,Garza,48169,14.9,35.5,39.9,30.099999999999998
2023,TX,Texas,Gillespie,48171,13.6,40.3,32.8,28.899999999999995
2023,TX,Texas,Glasscock,48173,10.9,32.4,34.0,25.766666666666666
2023,TX,Texas,Goliad,48175,15.6,40.5,37.0,31.03333333333333
2023,TX,Texas,Gonzales,48177,16.0,38.8,39.4,31.399999999999995
2023,TX,Texas,Grayson,48181,12.5,36.1,33.9,27.5
2023,TX,Texas,Gregg,48183,13.5,37.6,36.8,29.3
2023,TX,Texas,Grimes,48185,14.4,38.7,37.1,30.066666666666666
2023,TX,Texas,Hansford,48195,13.6,34.6,36.8,28.333333333333332
2023,TX,Texas,Hartley,48205,12.0,34.9,34.5,27.133333333333336
2023,TX,Texas,Hays,48209,10.2,29.0,34.5,24.566666666666666
2023,TX,Texas,Hemphill,48211,11.6,34.1,32.7,26.133333333333336
2023,TX,Texas,Hockley,48219,14.1,35.1,36.1,28.433333333333337
2023,TX,Texas,Hood,48221,12.5,38.0,33.2,27.900000000000002
2023,TX,Texas,Hopkins,48223,13.4,37.5,37.5,29.46666666666667
2023,TX,Texas,Hudspeth,48229,14.3,33.0,41.0,29.433333333333334
2023,TX,Texas,Hunt,48231,12.3,35.6,36.7,28.2
2023,TX,Texas,Irion,48235,13.4,37.7,35.1,28.733333333333334
2023,TX,Texas,Jack,48237,13.4,37.5,37.8,29.566666666666663
2023,TX,Texas,Jim Hogg,48247,22.8,41.6,44.7,36.36666666666667
2023,TX,Texas,Jim Wells,48249,18.0,37.3,40.6,31.96666666666667
2023,TX,Texas,Karnes,48255,14.0,35.3,38.9,29.399999999999995
2023,TX,Texas,Kaufman,48257,11.2,32.5,38.0,27.233333333333334
2023,TX,Texas,Kenedy,48261,18.5,38.2,37.9,31.53333333333333
2023,TX,Texas,Kerr,48265,14.7,40.3,34.4,29.799999999999997
2023,TX,Texas,Kimble,48267,16.6,43.8,36.8,32.4
2023,TX,Texas,King,48269,16.8,45.0,37.8,33.199999999999996
2023,TX,Texas,Kinney,48271,15.8,39.2,36.8,30.599999999999998
2023,TX,Texas,Kleberg,48273,14.0,31.5,37.1,27.53333333333333
2023,TX,Texas,La Salle,48283,15.5,33.6,38.8,29.3
2023,TX,Texas,Lamb,48279,16.6,38.2,40.0,31.600000000000005
2023,TX,Texas,Lampasas,48281,14.0,38.5,35.1,29.2
2023,TX,Texas,Lavaca,48285,14.6,40.6,36.3,30.5
2023,TX,Texas,Lipscomb,48295,14.8,38.6,36.7,30.03333333333333
2023,TX,Texas,Live Oak,48297,16.2,40.0,39.7,31.96666666666667
2023,TX,Texas,Llano,48299,15.7,44.8,35.8,32.1
2023,TX,Texas,Lubbock,48303,11.4,30.3,35.4,25.7
2023,TX,Texas,Lynn,48305,15.2,37.5,38.6,30.433333333333334
2023,TX,Texas,Matagorda,48321,16.4,39.6,39.4,31.8
2023,TX,Texas,Maverick,48323,17.8,34.4,43.9,32.03333333333333
2023,TX,Texas,McCulloch,48307,15.5,40.4,36.4,30.766666666666666
2023,TX,Texas,McLennan,48309,12.5,34.3,34.8,27.2
2023,TX,Texas,McMullen,48311,17.8,42.1,38.6,32.833333333333336
2023,TX,Texas,Milam,48331,14.9,40.2,37.1,30.733333333333334
2023,TX,Texas,Montague,48337,13.4,38.7,35.0,29.03333333333333
2023,TX,Texas,Motley,48345,14.7,41.8,35.2,30.566666666666666
2023,TX,Texas,Nacogdoches,48347,13.2,35.0,33.2,27.133333333333336
2023,TX,Texas,Navarro,48349,15.3,38.4,38.1,30.600000000000005
2023,TX,Texas,Nolan,48353,16.5,40.3,40.5,32.43333333333333
2023,TX,Texas,Nueces,48355,15.8,36.2,39.7,30.566666666666666
2023,TX,Texas,Ochiltree,48357,14.1,34.8,39.2,29.366666666666664
2023,TX,Texas,Oldham,48359,13.3,36.3,36.1,28.566666666666666
2023,TX,Texas,Palo Pinto,48363,14.4,38.6,39.4,30.8
2023,TX,Texas,Parker,48367,10.7,34.0,35.5,26.733333333333334
2023,TX,Texas,Parmer,48369,15.0,34.9,37.0,28.96666666666667
2023,TX,Texas,Pecos,48371,16.5,36.2,40.2,30.96666666666667
2023,TX,Texas,Presidio,48377,22.2,42.9,41.0,35.36666666666667
2023,TX,Texas,Rains,48379,14.1,40.5,35.8,30.133333333333336
2023,TX,Texas,Randall,48381,10.8,32.8,35.1,26.233333333333334
2023,TX,Texas,Reagan,48383,14.5,34.3,39.1,29.3
2023,TX,Texas,Real,48385,18.3,45.5,38.1,33.96666666666667
2023,TX,Texas,Reeves,48389,17.6,35.6,40.7,31.3
2023,TX,Texas,Refugio,48391,17.6,40.8,39.7,32.699999999999996
2023,TX,Texas,Rockwall,48397,9.4,30.5,35.1,25.0
2023,TX,Texas,Runnels,48399,14.7,38.2,35.9,29.599999999999998
2023,TX,Texas,Rusk,48401,13.9,39.0,37.5,30.133333333333336
2023,TX,Texas,San Augustine,48405,20.9,49.7,43.5,38.03333333333334
2023,TX,Texas,San Jacinto,48407,16.4,42.7,39.0,32.699999999999996
2023,TX,Texas,San Patricio,48409,15.4,38.0,41.3,31.566666666666663
2023,TX,Texas,San Saba,48411,14.2,38.2,35.8,29.400000000000002
2023,TX,Texas,Schleicher,48413,14.8,37.1,36.0,29.3
2023,TX,Texas,Scurry,48415,13.6,35.3,38.1,29.0
2023,TX,Texas,Shackelford,48417,12.3,36.8,33.8,27.63333333333333
2023,TX,Texas,Somervell,48425,12.3,36.6,34.3,27.73333333333333
2023,TX,Texas,Starr,48427,20.0,36.6,45.0,33.86666666666667
2023,TX,Texas,Sterling,48431,10.5,31.1,33.2,24.933333333333337
2023,TX,Texas,Stonewall,48433,15.8,42.7,35.8,31.433333333333334
2023,TX,Texas,Sutton,48435,17.4,39.2,38.3,31.633333333333336
2023,TX,Texas,Swisher,48437,16.6,39.3,40.5,32.13333333333333
2023,TX,Texas,Tarrant,48439,11.7,31.4,33.2,25.433333333333337
2023,TX,Texas,Terry,48445,16.4,37.6,40.7,31.566666666666666
2023,TX,Texas,Throckmorton,48447,15.4,43.1,35.5,31.333333333333332
2023,TX,Texas,Titus,48449,15.6,37.8,38.6,30.666666666666668
2023,TX,Texas,Tom Green,48451,12.9,34.8,36.8,28.166666666666668
2023,TX,Texas,Travis,48453,9.0,26.6,30.4,22.0
2023,TX,Texas,Tyler,48457,15.3,42.0,38.7,32.0
2023,TX,Texas,Upshur,48459,13.9,38.8,37.6,30.099999999999998
2023,TX,Texas,Upton,48461,16.6,37.9,40.9,31.8
2023,TX,Texas,Uvalde,48463,15.7,35.5,40.1,30.433333333333334
2023,TX,Texas,Val Verde,48465,15.6,33.0,37.8,28.8
2023,TX,Texas,Van Zandt,48467,13.4,38.8,36.0,29.399999999999995
2023,TX,Texas,Victoria,48469,14.5,35.4,37.2,29.03333333333333
2023,TX,Texas,Waller,48473,11.1,31.2,36.6,26.3
2023,TX,Texas,Webb,48479,16.1,31.6,42.1,29.933333333333337
2023,TX,Texas,Wharton,48481,15.0,38.1,40.0,31.03333333333333
